"species"	"month"	"year"	"age.years"	"ind.code"	"Plot"	"Subplot"	"species.group"	"Trunks"	"Total.height.m"	"crown.diameter1.m"	"crown.diameter2.m"	"crown.height.m"	"species.status"	"DBH.cm"	"RCD.cm"
"Guazuma ulmifolia"	"June"	2012	1.5	"386gu.ul"	3	1	"filling"	1	0.2	0.09	0.09	0.15	1	NA	0.594
"Guazuma ulmifolia"	"November"	2012	2	"386gu.ul"	3	1	"filling"	1	0.35	0.21	0.22	0.1	1	NA	0.544
"Guazuma ulmifolia"	"May"	2013	2.5	"386gu.ul"	3	1	"filling"	1	1.2	0.68	0.5	0.7	1	NA	1.49
"Guazuma ulmifolia"	"November"	2013	3	"386gu.ul"	3	1	"filling"	1	1.35	0.77	0.7	0.5	1	NA	1.692
"Guazuma ulmifolia"	"June"	2014	3.5	"386gu.ul"	3	1	"filling"	1	3.1	1.9	1.9	1.5	1	NA	3.651
"Guazuma ulmifolia"	"December"	2014	4	"386gu.ul"	3	1	"filling"	1	3.65	2.23	2.2	2	1	NA	4.94
"Guazuma ulmifolia"	"August"	2019	8.5	"386gu.ul"	3	1	"filling"	1	8.5	3.19	2.82	4.5	1	9.230986699	9.92132070964473
"Guazuma ulmifolia"	"June"	2011	0.5	"388gu.ul"	3	1	"filling"	1	1.65	1.08	1.41	0.7	1	NA	4.381
"Guazuma ulmifolia"	"November"	2011	1	"388gu.ul"	3	1	"filling"	1	1.2	0.62	0.51	0.5	1	NA	1.633
"Guazuma ulmifolia"	"June"	2012	1.5	"388gu.ul"	3	1	"filling"	1	3	2.46	2.5	1	1	NA	6.727
"Guazuma ulmifolia"	"November"	2012	2	"388gu.ul"	3	1	"filling"	1	3.6	3.23	3	1.2	1	5.092958179	8.302
"Guazuma ulmifolia"	"May"	2013	2.5	"388gu.ul"	3	1	"filling"	1	4.4	5	4.48	1	1	14.5139535098415	10.754
"Guazuma ulmifolia"	"November"	2013	3	"388gu.ul"	3	1	"filling"	1	4.2	3.22	2.58	1.5	1	14.8932634305223	12.3
"Guazuma ulmifolia"	"June"	2014	3.5	"388gu.ul"	3	1	"filling"	1	5.75	5.85	4.64	2.5	1	18.232461297899	11.488
"Guazuma ulmifolia"	"December"	2014	4	"388gu.ul"	3	1	"filling"	1	7	6.46	4.54	3	1	20.881710796145	13.03
"Guazuma ulmifolia"	"August"	2019	8.5	"388gu.ul"	3	1	"filling"	1	13.6	8.02	9.37	9.2	1	34.9974446003439	24.4018594207935
"Guazuma ulmifolia"	"June"	2011	0.5	"389gu.ul"	3	2	"filling"	1	1.29	0.89	0.74	0.7	1	NA	2.241
"Guazuma ulmifolia"	"November"	2011	1	"389gu.ul"	3	2	"filling"	1	0.45	0.29	0.3	0.2	1	NA	0.554
"Guazuma ulmifolia"	"June"	2012	1.5	"389gu.ul"	3	2	"filling"	1	1.9	1.63	1.44	0.85	1	NA	3.293
"Guazuma ulmifolia"	"November"	2012	2	"389gu.ul"	3	2	"filling"	1	2.5	2.3	2.23	1.2	1	NA	4.879
"Guazuma ulmifolia"	"May"	2013	2.5	"389gu.ul"	3	2	"filling"	1	4.5	3.34	2.95	1.7	1	7.22675612590214	7.335
"Guazuma ulmifolia"	"November"	2013	3	"389gu.ul"	3	2	"filling"	1	3.75	1.4	1.2	2	1	7.85787137370322	6.657
"Guazuma ulmifolia"	"June"	2014	3.5	"389gu.ul"	3	2	"filling"	1	6.4	3.31	3.2	3.5	1	9.58847443711555	7.04
"Guazuma ulmifolia"	"December"	2014	4	"389gu.ul"	3	2	"filling"	1	5.75	3.73	3.76	3	1	11.8763291179929	9.73
"Guazuma ulmifolia"	"August"	2019	8.5	"389gu.ul"	3	2	"filling"	1	12.6	6.44	7.02	5.3	1	21.4547475000188	16.7909743559747
"Guazuma ulmifolia"	"June"	2011	0.5	"41110gu.ul"	4	2	"filling"	1	0.95	0.35	0.24	0.6	1	NA	1.529
"Guazuma ulmifolia"	"November"	2011	1	"41110gu.ul"	4	2	"filling"	1	0.48	0.22	0.18	0.3	1	NA	0.847
"Guazuma ulmifolia"	"June"	2012	1.5	"41110gu.ul"	4	2	"filling"	1	1.25	1.13	0.91	0.6	1	NA	2.185
"Guazuma ulmifolia"	"November"	2012	2	"41110gu.ul"	4	2	"filling"	1	2	2	1.8	1.1	1	NA	3.495
"Guazuma ulmifolia"	"May"	2013	2.5	"41110gu.ul"	4	2	"filling"	1	3.4	3.3	3	0.9	1	NA	6.627
"Guazuma ulmifolia"	"November"	2013	3	"41110gu.ul"	4	2	"filling"	1	3	2.63	2.7	1.25	1	NA	7.144
"Guazuma ulmifolia"	"June"	2014	3.5	"41110gu.ul"	4	2	"filling"	1	6.1	3.9	3.4	4	1	9.88156116726062	8.792
"Guazuma ulmifolia"	"December"	2014	4	"41110gu.ul"	4	2	"filling"	1	7.5	3.98	5.37	3.25	1	12.7573583025814	11.13
"Guazuma ulmifolia"	"August"	2019	8.5	"41110gu.ul"	4	2	"filling"	1	12.4	5.82	5.89	4.1	1	20.193218919703	16.0820056062759
"Guazuma ulmifolia"	"June"	2011	0.5	"41112gu.ul"	4	2	"filling"	1	0.75	0.17	0.16	0.1	1	NA	1.691
"Guazuma ulmifolia"	"November"	2011	1	"41112gu.ul"	4	2	"filling"	1	0.55	0.31	0.3	0.3	1	NA	0.812
"Guazuma ulmifolia"	"June"	2012	1.5	"41112gu.ul"	4	2	"filling"	1	1.45	1.29	1.25	0.7	1	NA	3.141
"Guazuma ulmifolia"	"November"	2012	2	"41112gu.ul"	4	2	"filling"	1	2	2.03	2.01	0.75	1	NA	5.156
"Guazuma ulmifolia"	"May"	2013	2.5	"41112gu.ul"	4	2	"filling"	1	3.8	3.4	3.3	0.9	1	6.748169587	9.464
"Guazuma ulmifolia"	"November"	2013	3	"41112gu.ul"	4	2	"filling"	1	3	2.3	2.27	1.25	1	7.130141451	8.768
"Guazuma ulmifolia"	"June"	2014	3.5	"41112gu.ul"	4	2	"filling"	1	5.1	4.51	3.9	3	1	11.5791756677864	12.05
"Guazuma ulmifolia"	"December"	2014	4	"41112gu.ul"	4	2	"filling"	1	6.75	4.14	3.84	3.25	1	13.953450698235	15.27
"Guazuma ulmifolia"	"August"	2019	8.5	"41112gu.ul"	4	2	"filling"	1	8.8	5.6	6.66	4.7	1	27.2745326273457	20.061646023361
"Guazuma ulmifolia"	"June"	2011	0.5	"41113gu.ul"	4	2	"filling"	1	0.8	0.12	0.4	0.5	1	NA	1.204
"Guazuma ulmifolia"	"November"	2011	1	"41113gu.ul"	4	2	"filling"	1	0.76	0.6	0.5	0.5	1	NA	1.134
"Guazuma ulmifolia"	"June"	2012	1.5	"41113gu.ul"	4	2	"filling"	1	2.55	1.98	1.97	1	1	NA	4.878
"Guazuma ulmifolia"	"November"	2012	2	"41113gu.ul"	4	2	"filling"	1	3.5	2.71	2.5	2	1	NA	6.929
"Guazuma ulmifolia"	"May"	2013	2.5	"41113gu.ul"	4	2	"filling"	1	4.6	4.2	4.15	2	1	NA	9.69
"Guazuma ulmifolia"	"November"	2013	3	"41113gu.ul"	4	2	"filling"	1	3.2	0.6	1.45	0.75	1	10.558296221445	10.101
"Guazuma ulmifolia"	"June"	2014	3.5	"41113gu.ul"	4	2	"filling"	1	3.9	3.3	4.04	1.2	1	NA	10.305
"Guazuma ulmifolia"	"December"	2014	4	"41113gu.ul"	4	2	"filling"	1	7	3	4.2	3	1	5.06112719	13.56
"Guazuma ulmifolia"	"August"	2019	8.5	"41113gu.ul"	4	2	"filling"	1	11.4	5.81	5.78	5.9	1	23.6889716046899	18.0465900390052
"Guazuma ulmifolia"	"June"	2011	0.5	"41114gu.ul"	4	2	"filling"	1	1.15	0.07	0.33	0.7	1	NA	1.778
"Guazuma ulmifolia"	"November"	2011	1	"41114gu.ul"	4	2	"filling"	1	0.7	0.58	0.54	0.3	1	NA	0.301
"Guazuma ulmifolia"	"June"	2012	1.5	"41114gu.ul"	4	2	"filling"	1	2.45	1.84	2.02	0.55	1	NA	5.7
"Guazuma ulmifolia"	"November"	2012	2	"41114gu.ul"	4	2	"filling"	1	3.75	2.65	3.12	1.1	1	5.092958179	7.058
"Guazuma ulmifolia"	"May"	2013	2.5	"41114gu.ul"	4	2	"filling"	1	5.4	3.9	4.7	2.2	1	12.4694622347913	10.104
"Guazuma ulmifolia"	"November"	2013	3	"41114gu.ul"	4	2	"filling"	1	5.1	4.54	4.28	2	1	13.3734102050399	10.404
"Guazuma ulmifolia"	"June"	2014	3.5	"41114gu.ul"	4	2	"filling"	1	8	4.6	4.93	4	1	16.3928046205369	12.59
"Guazuma ulmifolia"	"December"	2014	4	"41114gu.ul"	4	2	"filling"	1	8.15	5.8	5.5	3	1	19.1063636550066	15.17
"Guazuma ulmifolia"	"August"	2019	8.5	"41114gu.ul"	4	2	"filling"	1	12.2	7	7.6	6.3	1	26.0753894497237	19.3877373600029
"Guazuma ulmifolia"	"June"	2011	0.5	"41116gu.ul"	4	2	"filling"	1	1.1	0.32	0.44	0.25	1	NA	2.216
"Guazuma ulmifolia"	"November"	2011	1	"41116gu.ul"	4	2	"filling"	1	0.95	0.57	0.41	0.5	1	NA	1.234
"Guazuma ulmifolia"	"June"	2012	1.5	"41116gu.ul"	4	2	"filling"	1	2.8	2.1	2.5	1	1	NA	6.074
"Guazuma ulmifolia"	"November"	2012	2	"41116gu.ul"	4	2	"filling"	1	4	3.11	3.63	1.25	1	NA	8.863
"Guazuma ulmifolia"	"May"	2013	2.5	"41116gu.ul"	4	2	"filling"	1	5.5	4.95	3.54	3.75	1	14.1397540190167	13.277
"Guazuma ulmifolia"	"November"	2013	3	"41116gu.ul"	4	2	"filling"	1	5.35	4.02	4.76	3	1	15.0809029705105	15.387
"Guazuma ulmifolia"	"June"	2014	3.5	"41116gu.ul"	4	2	"filling"	1	7	4.94	5.71	4	1	17.8283091118294	15.374
"Guazuma ulmifolia"	"December"	2014	4	"41116gu.ul"	4	2	"filling"	1	9	4.9	6.1	3	1	20.2181659867633	26.08
"Guazuma ulmifolia"	"August"	2019	8.5	"41116gu.ul"	4	2	"filling"	1	15.3	9.5	8.75	7.4	1	29.486647948724	21.3048367509104
"Guazuma ulmifolia"	"June"	2011	0.5	"41117gu.ul"	4	3	"filling"	1	0.4	NA	NA	NA	1	NA	0.894
"Guazuma ulmifolia"	"November"	2011	1	"41117gu.ul"	4	3	"filling"	1	0.42	0.3	0.4	0.3	1	NA	0.765
"Guazuma ulmifolia"	"June"	2012	1.5	"41117gu.ul"	4	3	"filling"	1	2.9	1.55	1.25	0.7	1	NA	3.84
"Guazuma ulmifolia"	"November"	2012	2	"41117gu.ul"	4	3	"filling"	1	2.6	1.97	1.64	1	1	NA	4.751
"Guazuma ulmifolia"	"May"	2013	2.5	"41117gu.ul"	4	3	"filling"	1	4	3.2	3.35	2	1	6.493521678	9.613
"Guazuma ulmifolia"	"November"	2013	3	"41117gu.ul"	4	3	"filling"	1	1.5	0.4	0.28	0.1	1	6.875493542	9.722
"Guazuma ulmifolia"	"June"	2014	3.5	"41117gu.ul"	4	3	"filling"	1	3.8	2.73	2.4	0.7	1	NA	4.129
"Guazuma ulmifolia"	"December"	2014	4	"41117gu.ul"	4	3	"filling"	1	5.05	3.2	3.1	2.4	1	5.156620156	5.66
"Guazuma ulmifolia"	"August"	2019	8.5	"41117gu.ul"	4	3	"filling"	1	11.7	4.39	4.42	5.4	1	18.1820434836354	14.9517414516763
"Guazuma ulmifolia"	"June"	2011	0.5	"41118gu.ul"	4	3	"filling"	1	1.05	0.69	0.48	0.6	1	NA	1.923
"Guazuma ulmifolia"	"November"	2011	1	"41118gu.ul"	4	3	"filling"	1	0.85	0.52	0.39	0.5	1	NA	1.374
"Guazuma ulmifolia"	"June"	2012	1.5	"41118gu.ul"	4	3	"filling"	1	2.9	2.21	2.07	0.7	1	NA	6.449
"Guazuma ulmifolia"	"November"	2012	2	"41118gu.ul"	4	3	"filling"	1	4.2	2.9	3.2	0.75	1	5.729577951	8.131
"Guazuma ulmifolia"	"May"	2013	2.5	"41118gu.ul"	4	3	"filling"	1	5.5	4.6	4.36	2.5	1	10.31324031	11.534
"Guazuma ulmifolia"	"November"	2013	3	"41118gu.ul"	4	3	"filling"	1	5.5	4.2	3.6	2.5	1	11.14084602	14.078
"Guazuma ulmifolia"	"June"	2014	3.5	"41118gu.ul"	4	3	"filling"	1	8	3.9	4.3	1.1	1	13.75098708	14.596
"Guazuma ulmifolia"	"December"	2014	4	"41118gu.ul"	4	3	"filling"	1	8.7	5	4.1	2.25	1	15.02422663	14.75
"Guazuma ulmifolia"	"August"	2019	8.5	"41118gu.ul"	4	3	"filling"	1	13.6	7.95	8.34	8	1	23.71408652	18.0607044161061
"Guazuma ulmifolia"	"June"	2011	0.5	"4111gu.ul"	4	1	"filling"	1	0.75	NA	NA	NA	1	NA	1.137
"Guazuma ulmifolia"	"November"	2011	1	"4111gu.ul"	4	1	"filling"	1	0.5	0.27	0.35	0.3	1	NA	0.767
"Guazuma ulmifolia"	"June"	2012	1.5	"4111gu.ul"	4	1	"filling"	1	2.2	1.43	1.52	1	1	NA	3.503
"Guazuma ulmifolia"	"November"	2012	2	"4111gu.ul"	4	1	"filling"	1	2.1	1.47	1.8	1.5	1	NA	3.712
"Guazuma ulmifolia"	"May"	2013	2.5	"4111gu.ul"	4	1	"filling"	1	3.95	2.3	2.42	1.6	1	NA	5.334
"Guazuma ulmifolia"	"November"	2013	3	"4111gu.ul"	4	1	"filling"	1	0.8	0.6	0.69	0.4	1	NA	1.609
"Guazuma ulmifolia"	"June"	2014	3.5	"4111gu.ul"	4	1	"filling"	1	3.3	2.83	2.3	1.2	1	NA	4.594
"Guazuma ulmifolia"	"December"	2014	4	"4111gu.ul"	4	1	"filling"	1	4.15	2.36	2.55	2.2	1	NA	5.77
"Guazuma ulmifolia"	"August"	2019	8.5	"4111gu.ul"	4	1	"filling"	1	9.5	4.49	4.85	5.5	1	16.1545324872235	13.8122968456992
"Guazuma ulmifolia"	"June"	2011	0.5	"41120gu.ul"	4	3	"filling"	1	1.07	0.54	0.81	0.45	1	NA	2.312
"Guazuma ulmifolia"	"November"	2011	1	"41120gu.ul"	4	3	"filling"	1	0.7	0.54	0.4	0.3	1	NA	0.956
"Guazuma ulmifolia"	"June"	2012	1.5	"41120gu.ul"	4	3	"filling"	1	2.1	1.74	1.96	0.7	1	NA	3.545
"Guazuma ulmifolia"	"November"	2012	2	"41120gu.ul"	4	3	"filling"	1	3.3	2.37	2.66	1.25	1	NA	5.568
"Guazuma ulmifolia"	"May"	2013	2.5	"41120gu.ul"	4	3	"filling"	1	5	4.25	3.7	2.75	1	9.71742267892058	8.715
"Guazuma ulmifolia"	"November"	2013	3	"41120gu.ul"	4	3	"filling"	1	4.6	3.84	3.78	2.5	1	10.6486908058697	8.971
"Guazuma ulmifolia"	"June"	2014	3.5	"41120gu.ul"	4	3	"filling"	1	7	4.22	4.13	3.5	1	13.5246121132941	8.916
"Guazuma ulmifolia"	"December"	2014	4	"41120gu.ul"	4	3	"filling"	1	9	4.7	4.2	2.75	1	16.2795825161461	21.36
"Guazuma ulmifolia"	"August"	2019	8.5	"41120gu.ul"	4	3	"filling"	1	14.9	7.6	8.74	9	1	26.7744786049597	19.7806197505007
"Guazuma ulmifolia"	"June"	2011	0.5	"41121gu.ul"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Guazuma ulmifolia"	"November"	2011	1	"41121gu.ul"	4	3	"filling"	1	0.04	0.05	0.04	0.02	1	NA	0.104
"Guazuma ulmifolia"	"June"	2012	0.5	"41121gu.ul.r3"	4	3	"filling"	1	0.2	0.07	0.05	0.15	1	NA	0.48
"Guazuma ulmifolia"	"November"	2012	1	"41121gu.ul.r3"	4	3	"filling"	1	0.2	0.03	0.02	0.15	1	NA	0.397
"Guazuma ulmifolia"	"May"	2013	1.5	"41121gu.ul.r3"	4	3	"filling"	1	0.15	0.12	0.13	0.1	1	NA	0.44
"Guazuma ulmifolia"	"November"	2013	2	"41121gu.ul.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Guazuma ulmifolia"	"June"	2014	2.5	"41121gu.ul.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Guazuma ulmifolia"	"December"	2014	3	"41121gu.ul.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Guazuma ulmifolia"	"August"	2019	7.5	"41121gu.ul.r3"	4	3	"filling"	1	NA	NA	NA	NA	0	NA	NA
"Guazuma ulmifolia"	"June"	2011	0.5	"41122gu.ul"	4	3	"filling"	1	1.15	0.63	0.4	0.65	1	NA	2.205
"Guazuma ulmifolia"	"November"	2011	1	"41122gu.ul"	4	3	"filling"	1	0.7	0.59	0.38	0.2	1	NA	1.006
"Guazuma ulmifolia"	"June"	2012	1.5	"41122gu.ul"	4	3	"filling"	1	2.15	2	1.81	0.5	1	NA	5.022
"Guazuma ulmifolia"	"November"	2012	2	"41122gu.ul"	4	3	"filling"	1	3.45	2.66	2.4	1.2	1	NA	6.676
"Guazuma ulmifolia"	"May"	2013	2.5	"41122gu.ul"	4	3	"filling"	1	5.1	4.03	4.3	2	1	10.2307788343534	10.474
"Guazuma ulmifolia"	"November"	2013	3	"41122gu.ul"	4	3	"filling"	1	4.85	4.25	3.75	2.8	1	11.3056932376756	9.8
"Guazuma ulmifolia"	"June"	2014	3.5	"41122gu.ul"	4	3	"filling"	1	7.5	5.41	4.77	1.3	1	15.1847161432798	10.419
"Guazuma ulmifolia"	"December"	2014	4	"41122gu.ul"	4	3	"filling"	1	7.8	5.7	4.4	2.2	1	18.1262598110493	22.62
"Guazuma ulmifolia"	"August"	2019	8.5	"41122gu.ul"	4	3	"filling"	1	14	11.15	10.22	9.5	1	23.0152727847391	17.667976809383
"Guazuma ulmifolia"	"June"	2011	0.5	"41124gu.ul"	4	3	"filling"	1	1.3	1.04	1.03	0.8	1	NA	3.243
"Guazuma ulmifolia"	"November"	2011	1	"41124gu.ul"	4	3	"filling"	1	0.85	0.4	0.56	0.4	1	NA	0.915
"Guazuma ulmifolia"	"June"	2012	1.5	"41124gu.ul"	4	3	"filling"	1	2.6	1.86	1.9	1	1	NA	5.064
"Guazuma ulmifolia"	"November"	2012	2	"41124gu.ul"	4	3	"filling"	1	3.6	2.42	2.8	1.75	1	NA	7.158
"Guazuma ulmifolia"	"May"	2013	2.5	"41124gu.ul"	4	3	"filling"	1	5.5	4	4.23	2	1	11.7054971297249	11.5
"Guazuma ulmifolia"	"November"	2013	3	"41124gu.ul"	4	3	"filling"	1	5.75	4.03	3.9	2.75	1	12.9914505764119	13.702
"Guazuma ulmifolia"	"June"	2014	3.5	"41124gu.ul"	4	3	"filling"	1	7.9	4.35	4.6	4.8	1	16.581470497603	13.39
"Guazuma ulmifolia"	"December"	2014	4	"41124gu.ul"	4	3	"filling"	1	3	6	5.7	1.2	1	19.7243257961655	28.9
"Guazuma ulmifolia"	"August"	2019	8.5	"41124gu.ul"	4	3	"filling"	1	9.6	4.97	6.95	6.1	1	30.2441464538805	21.7305447185928
"Guazuma ulmifolia"	"June"	2011	0.5	"4112gu.ul"	4	1	"filling"	1	1.05	0.7	0.73	0.7	1	NA	2.26
"Guazuma ulmifolia"	"November"	2011	1	"4112gu.ul"	4	1	"filling"	1	0.9	0.58	0.7	0.55	1	NA	1.224
"Guazuma ulmifolia"	"June"	2012	1.5	"4112gu.ul"	4	1	"filling"	1	1.8	1.77	1.82	0.85	1	NA	3.738
"Guazuma ulmifolia"	"November"	2012	2	"4112gu.ul"	4	1	"filling"	1	1.8	2	2.06	0.9	1	NA	4.53
"Guazuma ulmifolia"	"May"	2013	2.5	"4112gu.ul"	4	1	"filling"	1	2.9	2.88	2.6	0.8	1	NA	6.56
"Guazuma ulmifolia"	"November"	2013	3	"4112gu.ul"	4	1	"filling"	1	2	0.9	0.7	0.75	1	NA	6.401
"Guazuma ulmifolia"	"June"	2014	3.5	"4112gu.ul"	4	1	"filling"	1	3.1	2.6	3	1.7	1	NA	5.247
"Guazuma ulmifolia"	"December"	2014	4	"4112gu.ul"	4	1	"filling"	1	4.2	3.1	3.48	1.75	1	NA	4.95
"Guazuma ulmifolia"	"August"	2019	8.5	"4112gu.ul"	4	1	"filling"	1	7.5	4.36	4.35	3.5	1	12.2600968976463	11.6236558796467
"Guazuma ulmifolia"	"June"	2011	0.5	"4114gu.ul"	4	1	"filling"	1	1.05	0.61	0.75	0.4	1	NA	2.281
"Guazuma ulmifolia"	"November"	2011	1	"4114gu.ul"	4	1	"filling"	1	0.85	0.52	0.6	0.5	1	NA	1.191
"Guazuma ulmifolia"	"June"	2012	1.5	"4114gu.ul"	4	1	"filling"	1	2.2	1.83	1.66	1.2	1	NA	4.4
"Guazuma ulmifolia"	"November"	2012	2	"4114gu.ul"	4	1	"filling"	1	3.25	2.62	2.4	1	1	NA	6.266
"Guazuma ulmifolia"	"May"	2013	2.5	"4114gu.ul"	4	1	"filling"	1	4.2	3.6	2.9	1.35	1	9.288978414924	8.396
"Guazuma ulmifolia"	"November"	2013	3	"4114gu.ul"	4	1	"filling"	1	1.5	0.62	0.4	0.7	1	9.10922590263515	7.863
"Guazuma ulmifolia"	"June"	2014	3.5	"4114gu.ul"	4	1	"filling"	1	3.7	2.6	2.1	0.7	1	NA	7.204
"Guazuma ulmifolia"	"December"	2014	4	"4114gu.ul"	4	1	"filling"	1	5.25	2.94	2.68	2.75	1	7.65745358425511	7.43
"Guazuma ulmifolia"	"August"	2019	8.5	"4114gu.ul"	4	1	"filling"	1	8.2	6.1	5	4.3	1	18.4606013216616	15.1082886795598
"Guazuma ulmifolia"	"June"	2011	0.5	"4115gu.ul"	4	1	"filling"	1	1.05	0.55	0.5	0.75	1	NA	2.512
"Guazuma ulmifolia"	"November"	2011	1	"4115gu.ul"	4	1	"filling"	1	0.85	0.57	0.68	0.5	1	NA	1.566
"Guazuma ulmifolia"	"June"	2012	1.5	"4115gu.ul"	4	1	"filling"	1	2.1	1.55	1.8	1.4	1	NA	4.627
"Guazuma ulmifolia"	"November"	2012	2	"4115gu.ul"	4	1	"filling"	1	2.35	2.33	2.35	1.1	1	NA	5.232
"Guazuma ulmifolia"	"May"	2013	2.5	"4115gu.ul"	4	1	"filling"	1	3.8	3.22	3.66	0.9	1	8.28339939684451	8.25
"Guazuma ulmifolia"	"November"	2013	3	"4115gu.ul"	4	1	"filling"	1	3.2	2.4	2.54	2	1	8.95826045003552	9.463
"Guazuma ulmifolia"	"June"	2014	3.5	"4115gu.ul"	4	1	"filling"	1	5.5	4.33	4.1	2.3	1	11.9863855438299	9.683
"Guazuma ulmifolia"	"December"	2014	4	"4115gu.ul"	4	1	"filling"	1	6.5	3.83	4.87	3.25	1	14.4658448452275	11.55
"Guazuma ulmifolia"	"August"	2019	8.5	"4115gu.ul"	4	1	"filling"	1	11.5	6.08	7.14	5.4	1	27.3176837965708	20.0858966277237
"Guazuma ulmifolia"	"June"	2011	0.5	"4116gu.ul"	4	1	"filling"	1	0.35	0.15	0.12	0.2	1	NA	0.988
"Guazuma ulmifolia"	"November"	2011	1	"4116gu.ul"	4	1	"filling"	1	NA	NA	NA	NA	1	NA	0.959
"Guazuma ulmifolia"	"June"	2012	0.5	"4116gu.ul.r3"	4	1	"filling"	1	0.7	0.57	0.6	0.55	1	NA	1.636
"Guazuma ulmifolia"	"November"	2012	1	"4116gu.ul.r3"	4	1	"filling"	1	1.25	0.98	0.9	0.7	1	NA	2.819
"Guazuma ulmifolia"	"May"	2013	1.5	"4116gu.ul.r3"	4	1	"filling"	1	3.1	2.8	2.94	1.2	1	NA	6.768
"Guazuma ulmifolia"	"November"	2013	2	"4116gu.ul.r3"	4	1	"filling"	1	1	0.83	0.8	0.5	1	NA	7.51
"Guazuma ulmifolia"	"June"	2014	2.5	"4116gu.ul.r3"	4	1	"filling"	1	4.2	3.42	3.4	1.3	1	NA	6.039
"Guazuma ulmifolia"	"December"	2014	3	"4116gu.ul.r3"	4	1	"filling"	1	6.25	4.11	4.09	2.25	1	11.2514327841852	7.6
"Guazuma ulmifolia"	"August"	2019	7.5	"4116gu.ul.r3"	4	1	"filling"	1	10.7	7.55	11.02	3.7	1	25.0758701876408	18.8260157053406
"Guazuma ulmifolia"	"June"	2011	0.5	"4118gu.ul"	4	1	"filling"	1	1.2	1.07	1	0.7	1	NA	2.751
"Guazuma ulmifolia"	"November"	2011	1	"4118gu.ul"	4	1	"filling"	1	0.75	0.52	0.53	0.4	1	NA	1.159
"Guazuma ulmifolia"	"June"	2012	1.5	"4118gu.ul"	4	1	"filling"	1	2.7	2.2	2.3	0.4	1	NA	5.308
"Guazuma ulmifolia"	"November"	2012	2	"4118gu.ul"	4	1	"filling"	1	3.75	2.8	2.51	1.4	1	NA	6.47
"Guazuma ulmifolia"	"May"	2013	2.5	"4118gu.ul"	4	1	"filling"	1	4.8	3.4	3.33	1.1	1	9.6248088288308	10.1426455272878
"Guazuma ulmifolia"	"November"	2013	3	"4118gu.ul"	4	1	"filling"	1	3	0.6	0.56	0.3	1	9.91002506957896	9.598
"Guazuma ulmifolia"	"June"	2014	3.5	"4118gu.ul"	4	1	"filling"	1	4.4	5.4	2.72	1.5	1	NA	5.876
"Guazuma ulmifolia"	"December"	2014	4	"4118gu.ul"	4	1	"filling"	1	5.4	3.93	3.03	2.25	1	5.474930042	11.31
"Guazuma ulmifolia"	"August"	2019	8.5	"4118gu.ul"	4	1	"filling"	1	11.3	6.49	7.59	5.5	1	22.6309822723611	17.4520086828317
"Guazuma ulmifolia"	"June"	2011	0.5	"4119gu.ul"	4	2	"filling"	1	1.35	1	0.75	0.6	1	NA	2.692
"Guazuma ulmifolia"	"November"	2011	1	"4119gu.ul"	4	2	"filling"	1	0.93	0.65	0.57	0.4	1	NA	1.152
"Guazuma ulmifolia"	"June"	2012	1.5	"4119gu.ul"	4	2	"filling"	1	2.25	1.76	1.23	0.9	1	NA	5.051
"Guazuma ulmifolia"	"November"	2012	2	"4119gu.ul"	4	2	"filling"	1	3.6	2.63	3	1.2	1	NA	6.76
"Guazuma ulmifolia"	"May"	2013	2.5	"4119gu.ul"	4	2	"filling"	1	4.5	4.27	4	1.3	1	10.8971751947056	10.091
"Guazuma ulmifolia"	"November"	2013	3	"4119gu.ul"	4	2	"filling"	1	1.5	0.4	0.43	0.5	1	10.6691282199251	11.86
"Guazuma ulmifolia"	"June"	2014	3.5	"4119gu.ul"	4	2	"filling"	1	4.3	3.44	3.55	1.7	1	5.092958179	11.766
"Guazuma ulmifolia"	"December"	2014	4	"4119gu.ul"	4	2	"filling"	1	6.2	3.67	3.48	2.25	1	8.45434892750203	9.82
"Guazuma ulmifolia"	"August"	2019	8.5	"4119gu.ul"	4	2	"filling"	1	14	7.11	8.05	6.8	1	30.128665491295	21.6656453616256
"Gymnanthes klotzschiana"	"June"	2011	0.5	"1315gy.kl"	1	2	"diversity"	1	1.1	0.3	0.87	0.78	1	NA	2.032
"Gymnanthes klotzschiana"	"November"	2011	1	"1315gy.kl"	1	2	"diversity"	1	1.27	0.5	0.82	0.95	1	NA	2.253
"Gymnanthes klotzschiana"	"June"	2012	1.5	"1315gy.kl"	1	2	"diversity"	1	1.9	1	0.89	0.7	1	NA	3.534
"Gymnanthes klotzschiana"	"November"	2012	2	"1315gy.kl"	1	2	"diversity"	1	2.7	1.36	1.36	1.8	1	NA	3.62
"Gymnanthes klotzschiana"	"May"	2013	2.5	"1315gy.kl"	1	2	"diversity"	1	3.2	1.9	1.3	1.4	1	NA	5.025
"Gymnanthes klotzschiana"	"November"	2013	3	"1315gy.kl"	1	2	"diversity"	1	3.1	2.1	2.4	1.2	1	NA	5.348
